mon_year,KM_driven,Fuel_Type,Horse_Power,Color,Transmission,Engine,Doors,Cylinders,Gears,Sport_Model,selling_price
Oct_2002,62714,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,6885
Nov_2002,62558,Petrol,107,Metallic,Automatic,1600,3,4,5,1,8745
Dec_2002,62489,Petrol,110,Metallic,Manual,1600,3,4,5,1,7314
Jul_2002,61961,Petrol,86,Metallic,Manual,1300,3,4,5,1,7950
Jun_2002,61841,Petrol,86,Metallic,Automatic,1300,4,4,5,0,8427
Jan_2002,61763,Petrol,110,Metallic,Manual,1600,5,4,5,0,8745
Jan_2002,61480,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,9487
Nov_2002,61299,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,10335
Jan_2002,61254,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,8745
Mar_2002,61086,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9434
Jun_2002,60989,Petrol,86,Metallic,Manual,1300,5,4,5,0,9487
May_2002,60699,Petrol,110,Metallic,Manual,1600,3,4,5,0,7155
Jun_2002,60573,Petrol,110,Metallic,Manual,1600,5,4,5,1,8427
Dec_2002,60522,Petrol,86,Metallic,Manual,1300,3,4,5,1,9116
Jan_2002,60420,Petrol,86,Non-Metallic,Manual,1300,4,4,5,0,8215
Aug_2002,59960,Petrol,110,Metallic,Manual,1600,3,4,5,1,8268
Aug_2002,59685,Petrol,110,Metallic,Manual,1600,3,4,5,1,9275
Feb_2002,59587,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,10070
Jul_2002,59500,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,8215
Feb_2002,58750,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10547
Apr_2002,57705,Petrol,86,Metallic,Manual,1300,3,4,5,0,8215
Dec_2002,57038,Petrol,110,Metallic,Manual,1600,3,4,5,1,6307
May_2002,56321,Petrol,110,Metallic,Manual,1600,5,4,5,1,11607
Apr_2002,56074,Petrol,110,Metallic,Manual,1600,4,4,5,0,10017
Jan_2002,55862,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,8745
Dec_2002,55459,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10335
Mar_2002,55424,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,7897
Jun_2002,55120,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9275
Dec_2002,55120,Petrol,110,Metallic,Manual,1600,3,4,5,0,9275
Aug_2002,55120,Petrol,110,Metallic,Automatic,1600,4,4,5,0,9010
Nov_2002,54986,Petrol,86,Non-Metallic,Manual,1300,4,4,5,0,9487
Feb_2002,52817,Petrol,86,Metallic,Manual,1300,5,4,5,0,7950
Dec_2002,52618,Petrol,110,Metallic,Manual,1600,4,4,5,0,7685
Jan_2002,52555,Petrol,110,Metallic,Manual,1600,4,4,5,0,7897
May_2002,52120,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,9275
Apr_2002,51768,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,10388
Oct_2002,51491,Petrol,86,Metallic,Manual,1300,3,4,5,0,7950
Jun_2002,51304,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487
Jul_2002,51137,Petrol,86,Metallic,Manual,1300,5,4,5,0,9487
Nov_2002,50832,Petrol,110,Metallic,Manual,1600,5,4,5,0,7897
Oct_2002,50491,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487
Mar_2002,50244,Petrol,86,Metallic,Manual,1300,5,4,5,0,11130
Aug_2002,50202,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,7420
Apr_2002,48237,Petrol,110,Metallic,Manual,1600,3,4,5,1,9010
May_2002,48135,Petrol,86,Metallic,Manual,1300,5,4,5,0,8215
Nov_2002,47541,Petrol,110,Metallic,Manual,1600,3,4,5,1,9487
Dec_2002,47516,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,8745
Jan_2002,47111,Petrol,110,Metallic,Manual,1600,3,4,5,1,9805
Jun_2002,46343,Petrol,110,Metallic,Manual,1600,5,4,5,1,8374
Mar_2002,46239,Petrol,86,Metallic,Manual,1300,4,4,5,0,9010
May_2002,46144,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,8427
Dec_2002,45368,Petrol,110,Metallic,Manual,1600,3,4,5,1,10547
Jul_2002,44856,Petrol,107,Metallic,Automatic,1600,5,4,5,0,9275
Jan_2002,44717,Petrol,110,Metallic,Manual,1600,3,4,5,0,7950
Sept_2002,44520,Petrol,110,Metallic,Manual,1600,3,4,5,1,7367
Feb_2002,42499,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9487
Feb_2002,42188,Petrol,107,Non-Metallic,Automatic,1600,3,4,5,1,9275
Aug_2002,41518,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,8215
Jun_2002,41282,Petrol,110,Metallic,Manual,1600,3,4,5,0,8957
May_2002,38729,Petrol,110,Non-Metallic,Automatic,1600,4,4,5,0,8639
Mar_2002,38160,Petrol,86,Non-Metallic,Automatic,1300,3,4,5,0,9010
Mar_2002,38160,Petrol,110,Metallic,Manual,1600,3,4,5,0,8056
Jan_2002,37970,Petrol,86,Non-Metallic,Automatic,1300,3,4,5,0,8427
Aug_2002,36800,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,8215
Jan_2002,36040,Petrol,86,Metallic,Manual,1300,4,4,5,0,8427
Mar_2002,32822,Petrol,110,Non-Metallic,Automatic,1600,3,4,4,0,10547
Oct_2002,30740,Petrol,86,Metallic,Automatic,1300,3,4,5,0,9487
Sept_2002,27560,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,8957
Mar_2002,25440,Petrol,86,Metallic,Automatic,1300,5,4,5,0,9487
Jan_2002,24380,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,8957
Dec_2002,21777,Petrol,86,Metallic,Manual,1300,3,4,5,1,7950
Sept_2002,20140,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,11496
Oct_2002,18037,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,9010
Nov_2002,17931,Petrol,86,Metallic,Manual,1300,3,4,5,0,7685
May_2002,1,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,7367
